W,0,5.771789109852033,1.2031929272772819,4.514787537479211,3.4106315443878295,2.685287670305384,2.225994967811465,1.393301039359089,2.122794163878169,1.0689914937391027,1.3735593656765936,2.2465561815888164,2.0802847614585533,5.515043864844147,2.521745736553069,3.655545124007619,6.113039985899744,1.1857175343687687,3.0652314839488866,1.626452594293567,2.044376231030122,2.108018251690436,5.25980878877099,3.9527749687164073,1.339061371625299,1.5197160908415523,3.7100059351574806,1.502769996771936,1.5138966630930337,1.7527932998817481,2.162749496196258,2.2040553337602016,6.043038249250603,2.308766185670324,1.8055862949709824,2.5969449186161846,2.169210352249754,6.258244516117297,1.7396436810149143,2.4128686001318065,3.268659954630613,2.2034482861774736,3.4174551432576026,2.9440221516995497,2.23302619906816,1.0813311760528395,3.972880296019744,6.776689726083399,1.7449181021335713,1.2081580797341862,1.2994789667440196,2.354751504910392,1.9638928478296316,1.6955759360548668,1.3073721227133426,1.8179370652002012,9.968678310200206,2.1209408464503055,2.3503880167000504,3.3176965493132258,1.4472481832608681,2.9366603394825814,3.2558822141476638,2.2095993337329554,2.6002085338103074,1.6708105398730246,2.181499158166178,2.85268734568589,3.1748298157101176,1.6385331448193194,6.5741187372308145,2.591881845867781,3.5278308969614383,4.107064441781686,2.5830451381603527,1.3577853911822295,2.7305287398000853,2.8539784591854445,5.760544026005827,3.645168861655115,2.0241124992172432,4.6711912804648605,3.1649841800436613,1.8456940612817445,3.2625030279892235,1.205066491681857,5.242568598444228,2.0023109292678574,4.47443099162673,2.0082587620168377,1.9519712014911408,1.8046366075372693,2.942389726819516,3.0784820924689678,6.25606155340265,2.2444398425728287,2.1411372237152775,3.1048128543930207,2.170083645203387,1.6532665462750964,1.5095996958281426,2.9100093330823755,2.9184971695987274,6.7211334401345,1.3075099816119815,1.9047252676111543,4.955310268211546,1.9206796931056156,1.6861220646692057,3.9329777833490422,4.393399823633822,1.7054104088511686,3.2426272293337735,1.3506408360901896,2.9858853327965234,2.309444931890677,2.275769969539601,4.596715903526982,2.272663253756344,1.8180651171932618,2.670666961891867,4.436964966091103,2.3808076826449174,3.061420452015716,2.514259766192483,2.9140270597869384,1.3200223799234152,2.8459522079954502,1.2992082525238775,2.5484980134656476,1.762411134790309,3.7970755596735004,4.721971330647846,1.2187417325866414,2.6090913845634662,2.6602399300837294,2.4926972780363084,1.1632922296064063,2.4095997686192336,2.1497686564294898,1.5119333702134357,2.4091477246930157,7.996202050573703,6.694677472183035,0.9229338360321229,1.82239940260899,1.9628271479993964,1.9350485888852111,1.7510890652746909,4.742207428725828,2.500479511405559,3.350183651124382,1.468027416219692,4.622599667229762,3.0293084264774435,2.5708006731343307,2.9548755134212747,2.0020330831472046,1.3550939815616516,2.2094339553447555,2.70916747564437,1.2356127551835447,4.100972651301631,3.624491527623885,2.06801592913406,2.5966609671085528,1.703412275497378,1.6107362693744447,1.1991209509599023,4.974882810327679,4.89882587658511,4.34847636311407,1.8491501380005873,3.084598437921274,2.8776932157522914,3.0481001010492528,1.392327481310497,1.7354489434836116,2.6574697330569736,2.2309547736767357,1.877323273788949,2.5973377238866124,4.165673052152507,1.0275632929214942,2.317088855705552,1.5806684298663105,1.9003407478236074,2.3570019909804234,3.1768682237705583,1.316469440624263,1.6731474761245049,3.242540368517321,3.5075368867603727,2.320614829920508,1.2768386181567188,2.1812505750352327,1.4362325968256808,4.3789285291644084,1.743768335601568,2.6925630593352015,4.491035883574243,2.910464613705905,2.3571488579579962,2.66475864903654,1.6433239606918746,2.873064963875356,4.634165814396971,2.148763270487248,2.127523271661645,2.656554115220054,2.030076606415016,5.5674151453215535,2.531963663845242,5.945410811790651,1.5438201470723056,3.897521328356432,1.706763118672567,3.0605625995191663,2.327867200166972,1.3835256367411353,5.90791667983633,2.019624982275074,1.9606868925780903,0.9441916308515599,1.1883847504319351,1.8225108871233793,3.4674964412512455,1.3688162370987411,1.9100121750077341,2.7683844665815194,2.2107199932438184,2.0503706177720957,4.183139460670776,1.732543311612275,1.7852454927622452,2.26031059130818,2.8224161326550132,1.883773387579694,1.8472077092670198,2.8710028496657234,1.5477000244917187,2.7025055814387327,3.724182367170352,2.767943154595811,1.7769550665213152,6.081718283976701,5.166340737368523,3.1877231575461575,3.872570030176811,2.1354671164437073,6.405488800358601,1.6393838607959643,2.002958597320418,2.5231564615333357,2.8813831868589928,3.4059412120451156,3.7833658380157966,1.6677154365756566,2.187311521964701,2.8054558381877515,3.003188375864257,3.5212390188515106,2.5675531546250174,1.950458708468674,1.5349696549585206,2.7525409811618715,2.9955289810614065,2.650763133982751,2.444567606270486,2.275504210930529,2.1828131581341617,2.229360215536026,2.2283268626081463,2.820269926887039,1.1374719683058883,2.1020153480900796,3.3040485029407796,1.4491573493765648,2.3095202638452696,3.1494026390712806,2.153582467354615,2.2741557578381237,1.2685465094786994,1.4340491068772585,1.9701200542379063,1.646307532205895,2.180612924292005,2.0772005739726485,2.929031301517006,3.3494368230587486,3.3185297270701763,1.2773329231052204,2.4434958045928052,4.964407275270901,2.5763651903385494,2.8402651865352335,2.0091186251926674,3.7382871320474558,2.861389859552438,1.4712057594200232,2.3716032448375803,2.842606574798265,1.608139520104923,2.7488295236986375,2.1114325061119312,1.9096111782684475,2.003786512545005,2.9917171293207625,2.0453122970827775,1.3069037669879848,2.816066769180304,4.359803085395847,2.6454417288428167,3.8631486953943317,1.8171159356641404,1.401740875864338,2.163672303487196,1.8432037678332325,1.9034343429009897,2.29239191201252,1.8884726137284158,4.742308771709979,1.5481762892887807,2.67982602378427,4.080731262120171,2.8388625705457167,2.9003928371088037,1.8478295665257052,2.658390591056976,2.959693986592594,5.8726949894298865,1.7356066324172637,1.5536136410528574,1.8506028008382596,2.56014697446714,2.290481444997182,4.07044551077881,2.22056784622871,1.6777623493727745,2.1085489979214467,3.072438269618996,1.8527152312122062,1.7267494250777629,2.2271417765059804,1.4581603816241941,3.3408419166117516,1.5205475556283943,3.49685423144225,5.70689532990054,2.878281537245351,2.9115394585754473,4.959399312803755,1.525136101018448,1.0778075944009324,1.9667951372249768,1.4575863648856004,2.196426746407751,2.1791352866265363,10.547766241943894,2.638817934306458,2.101763050246799,3.7136586458222007,2.4107188799629267,2.328497470051361,1.9356128493805462,1.3723303353293774,2.4028325402860977,5.342543019911242,2.865263732881606,1.3487935050005266,1.94027608476175,2.738758797176852,1.9242922439406358,2.324892119669702,1.9557451329967188,1.5435671676735752,2.451592026853129,2.0912594735161427,1.6291132762017058,2.005628604817732,2.1630150696958,3.2011573977336725,4.465963892432593,3.184770645420055,1.7531855708489912,1.9843971242109084,1.4817391807333307,1.7701458578170688,3.861754923966524,1.8222476655509454,1.8026570455953455,1.7695697763675802,1.0179507258409501,2.729407886578038,1.7433244046591656,4.6777486026878865,2.1554772722046125,2.492909938273781,1.3310410427582138,2.415614453509827,1.2592809150542845,4.3135311437732025,6.2958605202130675,3.237103393987781,2.0366800391995965,1.5287009230372135,1.8095776178447933,1.9277820703434099,7.2127168692386725,2.48977752260573,2.7395986415893656,3.590582327875475,1.516632442650924,2.5641923888342326,1.9075649326509565,2.340529426461646,2.173696264174028,3.2131934369706876,3.5957721959641167,3.943603553096515,3.3853540232265416,2.124015645010243,2.940259036389137,1.277095924510271,1.4632098357315924,1.440071131223498,2.0103518208694324,2.900526389156674,1.1868552981988705,2.7063609153347796,1.8557710326585801,2.151048316828511,1.8884850256996966,2.8495009943200698,3.2431141989804324,2.3221666862870376,1.5779214100259877,3.7150486130542197,2.131590537934107,2.364236304749554,2.019999332458889,0.9530361343503708,1.161972285654899,4.531113403712971,2.458195516815423,1.3112342517987854,1.4943016558090167,2.6888323055560543,2.412859251120397,2.2330287020421946,2.4748302609194033,1.116083548264786,3.160057421341517,1.1965729396152134,5.082209495782245,2.1725182883669505,2.498886416878141,1.9719657322691053,2.7711764802883074,1.85312294513565,2.309715151895829,1.7422238730394948,2.2446404005515235,2.284415441295538,1.652176386370863,2.275716596455478,1.6930930342340844,3.00655751023819,2.775517621330594,2.028217293291921,2.7242463715725007,1.7687764444128675,2.2128773866506215,5.610406272761687,4.321785909573463,1.1002840529993183,2.8181444146478816,3.3822788653114966,7.166243540574533,1.6872044931281227,1.3605237583330128,5.7300880981770845,3.9213872310698714,2.0258330014707377,1.6785239707188686,3.566348851672603,2.0485936690052884,3.2071206282952485,2.0709881283984553,1.672637928718821,1.7838649982701487,2.0653032619086797,1.8141077406480757,1.6054566584663887,1.3067092422202664,2.380886628076252,14.647656023199444,3.1665254849580444,4.171173948640559,2.1462724462590685,3.169942394674917,1.8532529715171517,7.057574818276995,3.2598989026708387,2.3075943726868413,1.6456023723836897,3.9863017134502527,2.5192021840490817,3.7273881322572504,1.661120067454749,2.1823155212459677,1.9197108741039584,4.407485602457602,3.888416575223596,3.162127566747422,3.3097415290197367,1.429696226375275,2.047312024045418,2.7426750681931766,1.6783609955263283,1.2979903648833349,2.0732401258769118,2.518424072434975,2.412488811970242,1.1191989602724257,6.484005569327247,2.1244810073346496,2.04748515498812,5.720946970295177,2.0085384464868925,1.8686622337324728,1.9420784050077238,1.6206461497692812,4.043045879357397,2.9560146376197056,1.8935576019070077,1.8991863875408157,1.078404204785749,4.111078211848586,3.5165539266792076,1.948907193188222,2.0873414193299475,11.314213501946476,1.897907123486946,2.797219884310487,2.470006518902724,2.8123931513121714,3.566922386481917,1.68822271340238,1.9152211041775609,1.9607962973577344,8.097330323964695,2.3661459086309176,1.75703444556002,3.65696996444859,3.6198646852515064,4.534423150834912,1.902787105375032,1.5026880113105525,2.6545501106601312,1.9129838571036744,1.1723529438333706,2.1052505620763573,2.3827406094258157,2.693208103157089,1.8271993596926366,2.461993618816316,1.964248619500005,1.5773059255246111,3.4485536294654584,5.058550330884424,2.6520740469824364,2.2731352622349053,5.881901694040238,1.8716747170467025,3.447745458231551,2.9205076146547078,3.051200455063343,1.9561917902756123,3.463172016792852,2.969805920232696,3.90338442482374,6.052401902048699,2.5036168003553874,1.6225606787756175,2.3114017938367537,2.5863597394115407,1.9395362509316614,1.1670605044727393,2.77884525264599,3.2814616933149376,3.1640927695522123,3.382749111057828,4.28370689189852,3.4890665948264985,3.1116402823336715,2.9221100065538774,3.714212295943905,6.0344277857199895,2.509711886353243,1.8235955241682014,6.108946196354409,1.4534348405636084,2.1133505491741227,1.4999589853942916,3.070421328622736,2.188973981099668,2.240300960202847,1.5238683338248946,5.906392467228729,1.6010914637031104,1.2107889515046277,1.799368056174629,2.6798524983518277,2.9425500922034966,3.1093352297384107,2.340429630832198,2.1424528760539343,2.363956111949485,2.7312992079667744,3.693484458227986,14.75756082142145,2.148118710256851,1.8338855985743248,7.946353724952253,3.3847656001538606,2.069544903554598,1.5048206641143926,7.317506146437127,3.7662584995996378,1.3947149510096748,1.9853108113986913,2.9214693002412977,3.2165949837631755,5.508890833479214,3.829226368420293,4.1807190764791295,1.6299092110377134,3.032717371397475,2.553625670775411,3.098405122556771,1.3658312750607793,2.639534027607707,2.0490252097943173,4.346721664569424,2.951398974804967,2.2642437686154118,1.5136241785247695,2.792852387082439,1.8709421243475832,3.065518696719885,1.4481004026524065,4.834505084339707,1.8047343440367862,2.1950122068207127,1.034170706464927,2.1390678852110443,2.251148136350074,1.8673044350355241,1.0698332373600932,2.141701565565731,4.5156581566400495,3.2276888813874267,4.402636082102087,0.9688076328499065,3.2863482815172667,1.3767200978548615,3.2277208608743715,3.215016405806068,2.496300625639496,1.159211720695314,1.424981788722067,2.229855666066564,2.9079188066998913,4.637388982331812,3.9786692181137,2.7512083129926097,2.4872486959523368,1.6520303045894231,2.424303917862424,1.996886607184038,2.8367647027904854,1.4284992460615704,6.931119551852323,0.7733059987955357,2.119780372684144,1.7147405274160457,2.8375972407944374,2.9725243254267046,1.8507922910199055,0.9346106509041388,1.9717965847878873,1.8566155176533055,2.7518384924467507,3.1256550391682314,1.3892877234882886,3.445320549112325,1.750365931231944,1.877856192544733,4.314551745635208,2.460602620061903,1.8035821635979838,1.402454357003075,3.366680556232493,3.1421962831628267,6.614576428417052,1.9000262658985587,2.5099037419835484,1.4848828313242985,1.407831105291654,2.831658300495025,2.9550551900762976,2.1861110963138963,4.725028629382004,2.8412978683810066,1.2128178677046884,2.370200268219463,3.086075190845118,3.1205445733976283,1.6467594920221753,3.2139566769548478,2.0890984048999157,1.9144551961244274,6.6127925641099505,1.6472195894195238,2.531871208881681,2.9167300132175824,2.5564711505708306,3.315532594654217,1.510392929213452,2.258762288287645,8.875845951336283,3.4289276825775263,2.047686752643476,2.1655460301674294,2.2143623227714273,1.6624222304705467,2.5668400313776294,1.918083744530279,4.441636367448373,2.471531051936319,2.5392555014628693,5.263720378674389,1.5476927866526662,1.6912643950478274,1.6267287332275084,1.1999676667951997,4.107990969419935,1.7709222786991141,1.8241889030444296,2.6617758546212014,1.4445781378596816,1.4090630053051265,1.354461623917539,4.785246821914021,2.789337537381579,2.5021067665226364,4.047363129547007,5.029245036675528,1.840969092684852,2.0155590399037093,3.0400344990007224,1.3446084572064725,2.6405976425915183,1.55686860946928,1.8365974380954355,1.9194511903568872,1.8783546536097233,2.7128613551757232,2.160993026599425,1.7797115770134555,2.7429310575929997,2.569252482103533,2.5124775771992227,1.6996196845004528,1.1425256632775944,2.358044852306868,1.818182424636802,2.2786920636954373,2.1661334665026066,2.8423517275083032,2.249291058728695,2.6914117526901284,2.3789739306304796,1.6269519754962896,3.179187441165451,1.3507366775948606,1.2901368373132027,2.3709863870711305,2.11590552956573,3.313908475705269,2.1032312564904077,3.9349940871806814,2.1908570244124546,1.9105698290470807,1.7459505574349656,3.7994510106014507,3.31265166292517,1.3177890186265344,1.465243799637184,1.881976125091045,5.468266606135396,1.060925809285356,7.762465055942756,2.8779681955563854,2.650041459899348,2.215925612438834,2.4273113098337564,1.9213623064270418,1.5765034057431306,2.64208069006296,2.638918454262458,4.552011500971956,1.8723016238748174,0.9671110424998443,5.258109393926795,2.419735545214349,3.956970944538274,1.9284971060637481,1.5209611516630728,2.9472304636985722,3.3827874781094724,2.376636793052522,1.720055635654433,1.6919900896064686,1.2509666489381914,1.2713215539098703,1.8020269614313638,4.952280303708555,2.446713293121794,1.7611774848472737,3.428995057534131,2.876474474803608,1.2999099081999472,1.0588341572810271,5.552057743690452,3.9269163517349437,3.5098920472455597,1.8248689477649827,1.1061974007971438,5.752069578851779,2.3340353393304505,1.8940457476569625,2.813437338756113,3.644835392221806,5.482519142001983,1.882191885648448,1.8026456122016963,2.358250417264048,2.924825934835685,2.6214905226768734,2.1710891726510675,3.547229676102498,1.429960951429968,1.6178227108255716,3.2036188291866585,3.3724074136198956,1.743276791270058,2.21209356575948,3.150316228443937,1.7748713091504928,2.6383311373354177,1.4661568003719792,4.268561321662657,4.662857284392886,3.2723089533496292,2.4315489418727942,1.4225771375874363,3.5089731259305,1.439205132295934,1.8180483816186201,3.6965697042988834,2.935396456803809,2.1317522368974084,3.4845845579731796,1.9393305025740706,1.6490302056179362,1.9805268825688551,1.2574169809945945,1.0145647286864583,2.801512390710526,3.4886928654072897,2.505551745057362,1.6223595676921556,1.398827414541721,1.542261388710322,1.1793538984678658,2.5492406132735934,1.5916584201282469,1.5025289244889164,2.2161222313571183,1.7386254893796753,2.268353336447981,6.058832684097832,1.6809303461292135,5.599589031703825,3.762054207270664,2.760203229444142,7.112284696642178,1.0446147194971567,3.223170163047285,2.2062764120950624,1.5754843982104774,3.299352452346074,2.4367844864937567,3.3006560726617677,2.2876228467838633,1.8068269166135877,3.4260709327823053,2.1423505798890963,4.614076850666393,2.1036397784513037,4.663341723024421,1.8510408569061285,3.278800045147436,1.9085239720918818,3.136015181105159,2.7710822953212073,1.2408679094900186,1.0902040403534388,2.132421677522301,3.5010055289864446,2.6997800693920726,4.250229091336898,2.559830884460229,1.7823549198054263,3.071614526570586,3.1981586610445807,1.6121187841976268,4.285092782835604,2.100406345177567,1.3151698395785538,1.8532240726827662,5.597019581896271,1.8613608427373034,2.385492483171729,3.1461143149838713,3.0539601787361925,1.6216098146774076,4.316806250031766,1.6104338198854486,2.6177068782056305,2.212641249258421,1.6783657724612913,4.220974231894928,2.973139825408772,3.2295101842526823,4.723599650355304,3.873559811069697,1.528553442742529,5.829116091215858,6.868794991735946,3.7780783769989985,1.846161363901933,2.1165954921423675,2.123753368065547,3.318412262989139,4.7869122746032104,1.7182713236107285,2.939417495456214,4.6708980045980395,2.5160977168491607,2.7465350393861363,1.629389743968572,2.0521430039193747,1.8373811361118988,2.874777300482287,1.8996347310673916,4.061865263615412,4.193789503142483,3.1473146804120593,3.1550013850784,1.4897369554989146,1.959238184842309,6.7945497433598,1.9235496207189182,3.013868718047296,1.3966541756664557,1.731775268455834,2.7566119743324093,1.9660342396008204,2.359889117547074,1.6309202145843567,2.668213790258513,2.991545743334022,1.9635393696207268,4.262048286527827,1.750116422116262,1.7993789911293043,1.6330115059549926,6.088028545327143,2.4901260038843125,2.500288073103752,2.51149730747376,1.3806260695273866,3.4017407713922263,1.6825998657492607,3.2148522903458825,5.939039204281874,2.4985889188077635,2.2286414544218016
