3271.787275512655, 2364.237893333079, 2690.719115948744
1097.584361423118, 1372.1143495457873, 1296.2305710003932
2041.0143173406677, 1799.2091659757625, 2086.0856971243247
3473.7475542027364, 1935.90576342375, 2244.86414856074
3233.7275311681415, 1738.8570859786264, 1765.5167274906892
2222.631894048463, 1840.0030972950717, 1570.6455723253152
4313.702013438628, 1897.6225212031677, 3482.841939264862
8912.846931929009, 2425.9093380342965, 2831.8195742107728
3528.568344515993, 1639.5250431880204, 2608.1094834946693
1755.0100331414624, 1633.7450297441264, 2189.7424791902304
1501.403870626178, 1555.8918945770426, 1945.7736412713994
2570.478868088632, 1841.651284608337, 2152.3101271216397
2177.494904559582, 1680.3174913383725, 1491.1039130726208
3334.136113041208, 1946.55483162562, 1785.3116516775544
2253.4021656811165, 1767.1105695495303, 1954.8696892273497
1347.7547254839922, 1784.1439564691423, 2549.4839478245667
2614.2408576167345, 1838.6003699916855, 2343.801088059019
1982.6892523067622, 1928.991328576964, 2770.222287279423
4194.085791713032, 1862.8081846898697, 1394.8415447411203
2095.8067531612196, 1611.6490602482486, 2327.192908554097
2724.936807192892, 1707.236333017625, 2500.2833943967707
3467.16901594862, 2084.2285263845197, 2090.0849014907308
2066.129045482161, 1781.551785158615, 2072.116164008595
7441.170045760647, 2515.03579403581, 2633.997148927653
1234.3175235847268, 1585.094202311318, 2412.3647080253945
2664.250549806393, 1787.8945739638013, 1571.4757113695846
2487.0806657777616, 1598.7959589681077, 1805.105723762434
2050.313743683394, 1747.7581006938888, 2361.83837748328
10498.950139477385, 1964.922777340315, 2115.9914606573134
2367.2733627014945, 1465.931564737546, 2072.9128183788007
7041.1029038735205, 2293.2296079916323, 3773.7253208974084
2361.562274554404, 1882.5755812214152, 2921.8578251456183
3216.8399274797866, 1641.771431649041, 1858.4582991091695
6324.06293428694, 2027.2867609936857, 2188.263961386546
3772.142573800358, 2206.726755804584, 2216.649936107184
2311.292286320999, 1633.21254009811, 2502.155591110812
1962.6335941984048, 1661.8974661663901, 2331.128469751504
4235.139814509783, 2039.3187935481574, 2638.6727887888323
1483.487869745598, 1569.591419865021, 1645.7986390359397
9674.320089213077, 1938.8448765620196, 2515.913279675882
7733.128113882633, 2510.6548762240036, 2567.308542022832
6627.188993479381, 1804.740622924149, 1780.4057027601616
3118.846115290521, 1881.7236910130237, 2508.340691333029
1879.7027343255822, 1674.098797805673, 2679.6292429423647
3091.497598118749, 1884.5238105714898, 1599.5844025606634
5286.26722796773, 2191.9036548288227, 2933.3960853794206
2353.228526235846, 1867.9878838025425, 2134.177596694021
2782.7414871679703, 1762.733713327059, 2336.9001504273574
13079.499989608386, 2155.831098359515, 2827.8357101385745
831.0361403684647, 1195.8586224222695, 1605.273376705944
9696.202937191087, 2564.3208426741203, 1879.4510586779143
4281.877612450709, 2141.027029058908, 3038.6299800269044
2563.9907600509364, 1621.4213980456004, 2074.001024665031
2452.1820671539217, 1707.3665562042038, 2230.5808809116365
2925.4286531961734, 1795.974198230032, 2275.0529565722863
3646.547463246775, 2280.635123275682, 2188.141345101065
1996.3014161224878, 1623.3143429443621, 2089.7466382844605
3278.2027360302054, 1963.6490485192703, 2218.970172617472
13650.459516309942, 2574.446186086676, 3505.4429685464515
2458.441774189342, 1798.8866216063366, 1574.1831729874564
5374.107671815367, 2367.0283376414955, 2871.825527843835
7640.419043354268, 2418.9626949967833, 3272.210065343803
2428.8980333470563, 2012.847929091022, 2267.936568628432
3575.4035403989164, 1849.1145333336165, 1550.3510990176035
4419.622667231548, 2333.7021736896377, 2720.426294339428
3336.058660136019, 2226.141693751058, 2799.6988814560304
1480.0878112364367, 1371.1323136354704, 1833.2898500374902
2227.9978076915545, 1467.7605733570263, 2376.880798816199
5466.139408698066, 2353.461199525646, 3286.553351414879
3088.348562702646, 1609.3984011908751, 2015.8687786054766
999.8390669412069, 977.8497676354426, 1623.7231985662556
2756.2252170720044, 1827.4265816501415, 2008.9927927726212
3187.8605937279413, 2121.7354849030066, 2543.0642931881393
10053.105393758899, 2304.7195734627658, 2237.257138278094
2696.339157760559, 1823.85542424954, 2535.9972132153393
8732.199874707385, 2749.5726434210164, 3964.0408462862692
3142.134042943559, 1645.6743390449533, 2452.966657382696
3479.5398758884917, 1943.313125534422, 2516.1856477751408
3580.846233282028, 2083.1076228076117, 3051.0737328527402
2026.7107435978712, 1324.2380974482603, 1530.4725824810312
3319.797805278873, 1699.1246661298624, 2025.441995966029
1769.1790224712493, 1454.7567473469562, 1735.4743093909349
2849.551122206585, 1726.0591858741682, 2105.737643769719
1709.1235962810515, 1395.546689033283, 1277.2827020486152
1468.3104652453744, 1571.4813423747664, 2574.2749213048946
4242.551140654961, 1964.74829784983, 2564.0380371724104
607.8287919822966, 1108.4913629694906, 1882.877673754221
5166.969877202026, 2334.9143775764996, 2849.280097615344
15137.347655657444, 2465.5528385255893, 2704.836776560146
1491.588672111056, 1521.2447758967892, 1250.7952550152254
19334.39245940711, 2734.1558154248337, 2734.765119623202
1467.6892296404444, 1367.5358369641058, 1564.9234404217013
6285.304533444216, 2125.608973682145, 2436.208959894755
3918.9662326513, 1896.2041568273235, 3028.4729762193892
3732.512099031504, 2176.309977201616, 2166.959912175511
1147.907120518963, 1478.8773254609712, 1797.3955016532068
1908.095293720844, 1961.4430086129378, 1746.323792033076
5295.551640185803, 1787.5995343209925, 2612.624102731489
3734.1382435843907, 2000.9994749682, 2159.535212329377
3858.55307382582, 1844.2666849104194, 2222.4873419088417
1319.6187918077685, 1142.169722097506, 1982.080636562755
